title,price,sqm,rooms,postcode
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz - jetzt anfragen! - jetzt zuschlagen,867.58,49,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz. - wohntraum,797.97,50,2,1110
**aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz - jetzt anfragen**! - jetzt zuschlagen,797.71,49,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt anfragen - jetzt anfragen,799.4599999999999,50,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! jetzt anfragen! - jetzt zuschlagen,798,49,2,1110
1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! jetzt anfragen! - jetzt zuschlagen,796.41,48,2,1110
aktion - 1 monat mietzinsfrei - provisionsfrei! sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz. - wohntraum,744.3399999999999,44,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt zuschlagen,771.01,50,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz. - wohntraum,769.7800000000001,45,1,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz. - wohntraum,716.22,45,1,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! jetzt anfragen - jetzt anfragen,916.39,62,1,1110
enkplatz!wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt zuschlagen,898.06,60,1,1110
aktion - 1 monat mietzinsfrei - wohngarten deine grüne oase in simmering! provsionsfreier erstbezug! - jetzt zuschlagen,797.7800000000001,49,2,1110
aktion - 1 monat mietzinsfrei - enkplatz!wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz!. - wohntraum,798.14,50,2,1110
sommeraktion - 1 monat mietzinsfrei - sofort beziehbar & provisionsfrei! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz!!! - jetzt zuschlagen,903.8299999999999,55,2,1110
aktion - 1 monat mietzinsfrei - wohngarten deine grüne oase in simmering! provsionsfreier erstbezug mit einbauküche! nähe u3 enkplatz! - jetzt anfragen! - jetzt zuschlagen,802.73,48,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt anfragen. - wohntraum,845.25,51,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz. - wohntraum,770.48,45,1,1110
sommeraktion - 1 monat mietzinsfrei - provisionsfrei! sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz - jetzt anfragen,797.64,49,2,1110
aktion - 1 monat mietzinsfrei - provisionsfrei! sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz - jetzt anfragen,798.04,49,2,1110
aktion - 1 monat mietzinsfrei - provisionsfrei! sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt zuschlagen,770.4599999999999,46,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt zuschlagen,899.2700000000001,56,2,1110
aktion - 1 monat mietzinsfrei - provisionsfrei! sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! - jetzt zuschlagen,743.92,44,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz - jetzt anfragen,770.1,50,2,1110
aktion - 1 monat mietzinsfrei - sofort beziehbar! wohngarten deine grüne oase in simmering! mit einbauküche! nähe u3 enkplatz! jetzt anfragen. - wohntraum,725.62,46,1,1110
"wie wunderbar, wie exquisit ...",1956.99,142,3,1190
bereicherung,2025.06,149,3,1190
perspektive,2006.21,154,4,1190
stahlende zukunft,909.8199999999999,73,2,1120
brigittenow ! provisionsfrei wohnen im herzen von brigittenau! moderne erstbezugswohnungen ab sofort !,849.99,49,2,1200
moderne und sonnige 2-zimmer-wohnung mit hofseitigem balkon - provisonsfrei!,830.5,54,2,1160
herrliche 2-zimmer-wohnung mit hochwertiger einbauküche und eigenem balkon! nähe u2! provisionsfrei!,790,48,2,1220
provisionsfrei: wunderschöner erstbezug mit 2 zimmern! inkl. einbauküche und badewanne! top lage!,948.99,52,2,1210
nie wieder gas dank erdwärme - sonnige erstbezugswohnung mit freifläche in zentraler lage,753.9,44,2,1100
heller neubau am park - provisionsfrei - 2 zimmer - mit badewanne,785.8599999999999,50,2,1210
new york stimmung in wien | provisionsfreie wohnung im loft-stil nähe hauptbahnhof,1099.96,64,1,1100
design-möbliertes city apartment // design furnished city apartment,990,42,1,1090
"endlich zuhause - zentral begehbar, barrierefreier eingang, hell, u-bahnnah",690,66,2,1100
möblierte altbauwohnung mit klimaanlage,2434.2599999999998,117,3,1030
2-zimmer-wohnung mit großzügigem balkon - provisionsfrei und 1 monat mietfrei,773.93,46,2,1210
top modernes vollmöbliertes terrassenstudio mit grünblick in ruhelage - all in miete,1050,45,1,1180
erster monat mietzinsfrei - provisionsfrei für den mieter: idealer pärchentraum,779,48,2,1110
erster monat mietzinsfrei - ideale 2 zimmer-dachgeschosswohnung - provisonsfreier erstbezug im grünen herz simmerings,950,59,2,1110
erster monat mietzinsfrei - schönes zusammenleben im grünen erstbezug in simmering provisionsfrei für den mieter,798.3299999999999,48,2,1110
erster monat mietzinsfrei - provisionsfrei für den mieter einziehen und aufleben im wohngarten - das grüne herz simmerings,798,48,2,1110
helle garconniere in super lage,790,37,1,1010
monatsmiete für firmen bis zu 6 personen,2400,65,2,1120
monatsmiete für firmen bis zu 5 personen,1920,45,2,1120
"monatsmiete für 4 personen eur 760,--",3840,85,2,1120
erster monat mietzinsfrei - wohngarten - erstbezug - provisionsfrei für den mieter,797.3399999999999,48,2,1110
erster monat mietzinsfrei - top-erstbezugswohnungen mit perfekter anbindung in die innenstadt provisionsfrei für den mieter,798,48,2,1110
absolut zentral - komplett eingerichtete zeitwohnung,795,31,1,1090
serviced apartments in der music box_kat. suite+,1225,39,2,1100
serviced apartment_music box_kat. large,820,29,1,1100
"3 zi-all inclusive-apartment, klima, nähe un, vic",1975,77,2,1220
sonnige 3-zimmerwohnung beim margaretenplatz,1390.84,84,NA,1050
helle 1-zimmerwohnung mit balkon - margaretenplatz,797.25,46,1,1050
2-zimmerwohnung - margaretenplatz,991.4,58,2,1050
helle loftwohnung beim margaretenplatz,799.04,46,1,1050
helle 2-zimmerwohnung - margaretenplatz,997.7700000000001,58,2,1050
2-zimmer dachgeschosswohnung am margaretenplatz,947.2700000000001,56,2,1050
2-zimmer-dachterrassenwohnung in ruhelage,749,37,2,1140
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der schönen donau,824.99,45,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,795,43,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau,825.01,44,2,1200
das forsthaus 11 - erstbezug nahe der schönen donau! - winteraktion: 1. monat mietzinsfrei,765,41,2,1200
leopold xxi - top 2 zimmer dachgeschosswohnung - provisionsfrei für den mieter!,749,41,2,1210
leopold xxi - schöne 2-zimmerwohnung - provisionsfrei für den mieter!,749,42,2,1210
leopold xxi ideal geschnittene 2 zimmerwohnung mit balkon - provisionsfrei für den mieter!,749,42,2,1210
leopold xxi moderner erstbezug - wohnen im 21. - provisionsfrei für den mieter!,990,58,3,1210
leopold xxi - ideal aufgeteilte 2-zimmerwohnung mit terrasse - provisionsfrei für den mieter!,846,50,2,1210
schöne 2 zimmerwohnung in guter lage,750,45,2,1150
ober st. veit / nr. b14- 1 zimmer mit ca. 32m,550,33,1,1130
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,798,43,2,1200
"helle, repräsentative altbauwohnung in jugendstilhaus!",3992.69,223,6,1030
dachterrassenwohnung beim wolfersberg,1890,120,4,1140
"klassische altbauwohnung - nähe schottenring ( teilmöbliert, falls gewünscht!)",1251.05,70,2,1010
erstbezug | hochwertige wohnungen mit freifläche zu mieten!,699,37,2,1200
moderne 2-zimmerwohnung,768.01,50,2,1180
zum wohlfühlen! charmant und hell mit loggia,750,56,2,1160
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,675,36,1,1200
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,1149,58,3,1200
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,1174.99,64,3,1200
wg mietwohnung in der lerchenfelderstraße,1352.75,91,3,1080
stilvolle und generalsanierte altbauwohnung in der city,1580,81,2,1010
splendid apartment in late historic residential palace with terrace and fantastic green view!,4000,203,7,1040
traumhafte dachterrassenwohnung nahe der mariahilfer straße,2496.9100000000003,127,4,1060
"moderner komfort: neubau, lichtdurchflutet, top-wohngegend",947.9,47,2,1060
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,949,52,2,1200
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,849,43,2,1200
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,899.01,42,2,1200
brigitte now provisionsfrei - moderner neubau/erstbezug nähe u-bahn,899,45,2,1200
neubau in massivholzbauweise,977,42,2,1120
neubau in massivholzbauweise,1274,63,2,1120
3 zimmer-altbauwohnung in perfekter lage nahe der mariahilfer straße,1255,87,3,1070
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,819.39,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,775.39,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,775.39,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,929.56,50,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,819.93,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,819.65,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,819.8599999999999,46,2,1220
ruhelage garantiert nähe u1 kagraner platz! erstbezug im neubau energieeffizient wohnen! provisionsfrei + 2 monate mietfrei jetzt anfragen,849.51,46,2,1220
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,849,48,2,1210
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,899,48,2,1210
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,849.01,46,2,1210
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,829,48,2,1210
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,928.99,52,2,1210
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,949.01,54,2,1210
provisionsfrei + 2 monatsmieten geschenkt - alles neu ihr wohntraum in frischer umgebung!,819.81,41,2,1220
provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark,849,45,2,1210
herrliche dachterrassenmaisonette an der mariahilfe sstraße - zu mieten in 1060 wien,2295,145,3,1060
"schöne 3 zimmer wohnung nähe campus vienna biocenter, pauluspark",921.69,61,2,1030
neubau terrassenhit in der nähe zum kongreßpark,1599,88,3,1170
3-zimmer wohntraum in unmittelbarer nähe zu schloss schönbrunn,1490.09,90,3,1130
neubau in massivholzbauweise,932,42,2,1120
studenten - wg in zentraler lage,1929.1399999999999,138,4,1180
toll geschnittene 2 zimmer wohnung - mitten im 19. bezirk! - erstbezug nach sanierung,720,41,2,1190
moderne familienwohnung mit balkon,1849,82,3,1180
top neubauprojekt in gut angebundener lage!,1800,94,3,1160
gepflegte 3 zimmer-mietwohnung mit loggia in guter lage,899.9,70,3,1130
moderne dachgeschosswohnung mit kleiner terrasse,890.91,64,2,1140
top-lage! wunderschön sanierter erstbezug mit 2 getrennt begehbaren zimmern und grosser loggia,1499,75,3,1060
traumhafte 4-zimmer-dg-wohnung inkl. 2 dachterrassen auf wohnebene,2195,124,4,1180
klassischer altbau mit balkon!,1399.9,85,3,1090
2 zimmerwohnung mit balkon nahe schloss hetzendorf! schnellbahn hetzendorf! gartennutzung inklusive! pelletheizung!,833.57,47,2,1120
dachterrassen-maisonette in obere weissgerberstrasse 13 - top 19,1388.2,81,3,1030
"sanierte 2-zimmer-wohnung nähe hugo wolf park, boku",1131.75,65,2,1190
wohnung direkt bei der u3 inkl. garagenstellplatz,833.81,57,2,1140
"sehr gepflegte, teilmöblierte 3- zimmer balkonwohnung in ruhiger wohnlage des 23.bezirks !",849.97,70,2,1230
erstbezugs 2-zimmer wohnung mit südwestlicher ausrichtung,649,39,2,1160
traditionslage trifft modernsten wohnkomfort,1172.74,51,2,1190
traditionslage trifft modernsten wohnkomfort,1201.33,48,2,1190
"schöne, unbefristete terrassenwohnung in sehr guter lage!",945.24,51,2,1090
schöne stilaltbauwohnung + balkon - nähe arenbergpark!,1680,110,4,1030
"ruhige, sanierte altbauwohnung - unbefristet!",897.14,62,2,1050
maisonette mit dachterrasse,1607.11,98,3,1180
"den sommer am eigenen, großen balkon genießen! wunderschöner 3-zimmer-wohnung direkt bei u3-station enkplatz!",1122.59,63,3,1110
"3-zimmer-wohnung mit großem balkon! supermarkt, fitness, wellness und garage im haus! tu- und karlsplatz-nähe!",1870.97,76,3,1040
pärchentraum | wohnung mit balkon,845,54,2,1160
neubauwohnung im herzen ottakrings,825,60,2,1160
unbefristet | balkon | albrechtskreithgasse top 16,985,56,2,1160
top 2 zimmerwohnung mit wunderschönem balkon in floridsdorf!,849,56,2,1210
belvedere/prachtvolle dg wohnung mit blick auf wien in einem alten herrenhaus.,3000.13,129,4,1030
wohnquartier wildgarten - familienfreundliches wohnen auf der sonnenseite wiens direkt am rosenhügel,773.16,48,2,1120
++ erstbezug ++ top neubauprojekt in gut angebundener lage,1075,64,3,1160
2 zimmerwohnung mit balkon im grünen wildgarten,799,50,2,1120
***provisionsfrei - schöpfl eck neu am markt floridsdorf bahnhof floridsdorfer wasserpark***,899,50,2,1210
das forsthaus 11 - erstbezug nahe der donau mit gemütlicher loggia - winteraktion: 1. monat mietzinsfrei,764.7900000000001,37,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,798,43,2,1200
das forsthaus 11 - erstbezug nahe der schönen donau! - winteraktion: 1. monat mietzinsfrei,798,43,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,780,43,2,1200
das forsthaus 11 - erstbezug nahe der schönen donau - winteraktion: 1. monat mietzinsfrei,785,42,2,1200
das forsthaus 11 - verweilen sie in der gemütlichen 2-zimmerwohnung mit loggia! - winteraktion: 1. monat mietzinsfrei,764.76,37,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,763.7900000000001,41,2,1200
das forsthaus 11 - erstbezug nahe der schönen donau - winteraktion: 1. monat mietzinsfrei,765,41,2,1200
das forsthaus 11 - erstbezug nahe der schönen donau! - winteraktion: 1. monat mietzinsfrei,765,41,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,795,43,2,1200
das forsthaus 11 - erstbezug nahe der donau! - winteraktion: 1. monat mietzinsfrei,795.01,43,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,798,43,2,1200
das forsthaus 11 - erstbezug nahe der donau! - winteraktion: 1. monat mietzinsfrei,799.63,42,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,783.71,38,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,774.23,38,2,1200
das forsthaus 11 - erstbezug nahe der donau! - winteraktion: 1. monat mietzinsfrei,774.21,38,2,1200
das forsthaus 11 - erstbezug nahe der donau! - winteraktion: 1. monat mietzinsfrei,809.62,42,2,1200
das forsthaus 11 - erstbezug nahe der donau - winteraktion: 1. monat mietzinsfrei,773.93,39,2,1200
das forsthaus 11 - erstbezug nahe der donau! - winteraktion: 1. monat mietzinsfrei,824.43,40,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau!,795,41,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau,825.01,45,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der schönen donau,825,45,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau,765,45,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau,825.01,44,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der schönen donau,825,45,2,1200
winteraktion: 1. monat mietzinsfrei: das forsthaus 11 - erstbezug nahe der donau,805,43,2,1200
