title,price,sqm,rooms,postcode,landlord
moderner DG-TRAUM mit TERRASSE und RUNDUMBLICK,1023.28,65,2,1190,Dewog Immobilienmakler & Immobilienverwaltung Ges.m.b.H.
Gut geschnittene 2 Zimmer Wohnung in toller Lage im 3. Bezirk,861.44,49,2,1030,IMV Makler GmbH
ALTBAU-JUWEL in BESTLAGE - Unbefristet,1976,120,5,1040,LICHTENBERG IMMOBILIEN
*** PÄRCHEN TRAUM *** BALKON *** TOLLE ANBINDUNG *** GARAGENPLATZ ***,1050,67,3,1120,TREND Immobilien
UNBEFRISTET /// TOLLE AUFTEILUNG /// TOLLE LAGE /// schöne Altbauwohnung in sehr gepflegtem Stilhaus /// PROVISION NUR 1 Monatsmiete,985.93,77,2,1030,HEISSENBERGER & PARTNER IMMOBILIEN GMBH
RUHIG & HELL | hofseitige 2-Zimmer-Altbauwohnung mit viel Licht Nähe U4 & U6,747.96,48,2,1120,Keinrath Immobilien GmbH
2 Zimmer in Mauer,650,42,2,1230,RE/MAX Trend Jakob Immobilienberatungs GmbH
ALTBAU-JUWEL in BESTLAGE - Unbefristet,1976,120,5,1040,LICHTENBERG IMMOBILIEN
Wunderschöne möblierte Dachgeschosswohnung inkl. Terrasse,749,56,2,1100,Gewerblicher Anbieter
14800 Wohnung mit Balkon,605.84,32,1,1170,Oswald H. Borger GmbH
Dachterrassenwohnung mit 2 Zimmern nächst Kreuzgasse und Martinstraße,915.06,53,2,1180,IMV Makler GmbH
"Geräumige, sonnige Wohnung in ruhiger Lage",1090,76,4,1050,Accenta Immobilien e.U.
Nachmarkt/ U4 Pilgramgasse/ Hamburgerstraße,1182.24,100,4,1050,HWR Immobilienmanagement GmbH
Erstbezug: Gartenwohnung in zentraler Lage,1390,69,2,1190,"Engel & Völkers Wien, EuV Immobilien GmbH"
UNBEFRISTETE ALTBAUMIETEN 1140 WIEN HÜTTELDORFERSTRASSE 190,658,60,2,1140,Peter WUK Ges.m.b.H.
"ERSTBEZUG! Hochwertige, moderne 2-Zimmer Terrassenwohnung in Hütteldorf",1090,48,2,1140,Rudi Dräxler Immobilientreuhand GesmbH
ROOFTOP im 6ten,698,53,2,1060,Gewerblicher Anbieter
SONNIGE DACHWOHNUNG - TERRASSE - GARTENMITBENÜTZUNG - U6 SIEBENHIRTEN - UNBEFRISTET,1012.69,71,2,1230,Haus-Frau
DACHMAISONETTE MIT SONNIGER TERRASSE - UNBEFRISTET,1356.14,118,3,1140,Haus-Frau
Hietzinger Villenetage,1950,147,4,1130,PLUSKOTA IMMOBILIEN GMBH
Gemütliche 2-Zimmer-Wohnung in toller Lage des 7. Bezirks,854.17,44,2,1070,IMV Makler GmbH
"Short & Longterm, Fully furnished apartment - No Provision - in BESTER Lage - Mariannengasse! AKH",1500,78,2,1090,Privat
"3 Zimmer Wohnung zum TOP Preis direkt vom Eigentümer ""provisionsfrei""",655.39,65,3,1140,Privat
"Große 3 Zimmer Wohnung zum TOP Preis direkt vom Eigentümer ""provisionsfrei""",820.83,90,3,1140,Privat
Möblierte 3-Zimmer Wohnung mit Loggia in Grünruhelage,1290,95,3,1180,Privat
Charmante 3 Zimmer Wohnung in 1160 am Fuße des Wilhelminenbergs,900,70,3,1160,Privat
Pärchen-Hit mit HomeOffice-Möglichkeit in Grünruhelage,875,65,3,1140,Privat
WOHNEN NÄHE NASCHMARKT- HOFRUHELAGE,795,70,3,1050,Immobilien REIMER
Hauptmietwohnung/ beim Augarten,1126.18,80,3,1020,HWR Immobilienmanagement GmbH
WG taugliche 3-Zimmer Wohnung im Herz von Ottakring,1160,84,3,1160,Privat
PROVISIONSFREI! Moderne möblierte 3-Zimmer-Wohnung mit Garten,1646.46,75,3,1150,Privat
WG geeignete 3 Zimmerwohnung mit Terrasse,1013.98,64,3,1210,Kuhn Immobilien GmbH
PROVISIONFREI Wohnung Lavaterestrasse 2,786,44,2,1220,Privat
Neubau in Massivholzbauweise,977,42,2,1120,vienna immobilien
Neubau in Massivholzbauweise,1274,63,2,1120,vienna immobilien
Weißgasse - Wohnung mit eigenem Keller zu vermieten,640.75,62,1,1170,BRI Immobilienmakler GmbH
1 Zimmerwohnung in der Leopoldstadt,543.59,30,1,1020,Grande Immobilien GmbH
provisionsfrei: helle und ruhig gelegene Wohnung (teilmöbliert) mit Balkon und Garagenplatz,1592.09,83,2,1180,Privat
Geräumige Vier-Zimmer-Wohnung in zentrumsnaher Bestlage,1950,134,4,1020,Privat
2 Zimmerwohung mit Garten in Essling,990,54,2,1220,Adalbert KUBICEK GmbH
"Vermiete NEU errichtete Dachgeschosswohnungen (Erstbezug) in Toplage  - 1080 Wien Florianigasse 1 mit 103,36 m2 und 109,52 m2",2987.1,103,3,1080,Privat
MODERNE WOHNUNG IN RUHIGER LAGE,999,85,3,1210,Ruck Zuck
Provisionsfreie* 1 Zimmerwohnung mit Balkon,645.18,35,1,1190,MCR Immobilien e.U.
Nussdorfer Straße: Unbefristete Altbauwohnung mit toller Aufteilung,1695,130,4,1090,Hubner Immobilien
"Vermiete NEU errichtete Dachgeschosswohnung (Erstbezug) in Toplage  - 1080 Wien Florianigasse 1 - 80,86 m2",1997.38,81,3,1080,Privat
"Vermiete NEU errichtete Dachgeschosswohnungen (Erstbezug) in Toplage  - 1080 Wien Florianigasse 1 mit 80,22 m2",2318.36,80,3,1080,Privat
Vollmöblierte 2 Zimmer - Wohnung mit südseitiger Loggia,793.78,71,2,1200,IMA Immobilien GmbH
"Über den Dächern Wien's ***16. STOCKWERK*** 52qm, keine Maklerprovision!!",750,52,2,1100,Privat
Helle Altbauwohnung provisionsfrei zu mieten!,975,71,2,1030,Privat
Ums Eck vom Karmelitermarkt - 4-Zimmer Wohnung mit Balkon - zentral begehbar - Erstbezug im Stilaltbau,2595,147,4,1020,Immobiliaris GmbH
Top-Designerwohnung im noblen Döbling,999,54,2,1190,Zödi Immobilien GmbH
128 m² klassische Altbauwohnung mit Balkon in der Nähe vom Botanischen Garten,1366,128,4,1030,Altstadtreal Hausverwaltungs- u ImmobilienvermittlungsgesmbH
MÖBLIERT MIT SÜDBALKON IM TRENDIGEN SONNWENDVIERTEL,1195,77,3,1100,Aurora Real GmbH
KOMPLETT MÖBLIERTE WOHNUNG MIT SÜDBALKON IM TRENDIGEN SONNWENDVIERTEL,990,45,2,1100,Aurora Real GmbH
Wunderschöne 2 Zimmer Wohnung mit 20m2 Terrasse im Sonnwendviertel,890,51,2,1100,Aurora Real GmbH
Charmante 2-Zimmer-Wohnung in 10. Bezirk - Nähe General Arena Obj. 1.84,926.2,55,NA,1100,SAQURA Immobilien GmbH
Gemütliche 1-Zimmerwohnung in 1030 Wien zu vermieten,699.87,44,1,1030,Moritz Immobilientreuhand GmbH
Vermiete Wohnung 1210 Wien,950,78,3,1210,Privat
Herbeckstraße - 3 Zimmer DG-Wohnung zu vermieten,895,90,3,1180,BRI Immobilienmakler GmbH
Wunderschöne Dachterrassenwohnung mit Fernblick,1894.72,123,3,1190,J. u. E. Wild Immobilientreuhänder GmbH
Klein aber Fein! Bungalow mit Garten,950,40,2,1220,KBMImmo GmbH
Schöne Garconniere zu Vermieten,550,40,1,1100,Privat
Gemeinde Wohnung 1030 Wien,690,80,3,1030,Privat
*Reserviert* PRAKTISCH AM GRABEN: Zentraler wird's nicht mehr! Stilvolle vollmöblierte Altbauwohnung mit WG-Eignung,1452,69,3,1010,Immo-Company Haas & Urban Immobilien GmbH
"NICE TO MIET YOU - Schöner Wohnen zum genialen All-In-Preis (inkl. BK, Strom, Heizung, Internet) !!!!",1980,88,3,1190,Immo-Company Haas & Urban Immobilien GmbH
"Fully FURNISHED, beautiful APARTMENT in the Heart of Vienna on the 6th Floor next to the STATE OPERA",1625.45,61,2,1010,Immo-Company Haas & Urban Immobilien GmbH
**ALL INCLUSIVE MIETE** KOFFER PACKEN & EINZIEHEN * KOMPLETT MÖBLIERTES APARTMENT - DIREKT BEI U3-STATION HÜTTELDORFER STRASSE - S/308,647.6,24,1,1140,Dr. Vospernik Immobilien
**ALL INCLUSIVE MIETE** KOFFER PACKEN & EINZIEHEN * KOMPLETT MÖBLIERTES APARTMENT - DIREKT BEI U3-STATION HÜTTELDORFER STRASSE - S/02,547.6,20,1,1140,Dr. Vospernik Immobilien
**ALL INCLUSIVE - APARTMENT**,895,42,2,1210,Dr. Vospernik Immobilien
** WG GEEIGNET ** ALL-INCLUSIVE-MIETE ** 3-Zimmer Dachgeschosswohnung in TOP ZUSTAND ** direkt BEI U3-Station HÜTTELDORFER STRASSE **,560,49,3,1140,Dr. Vospernik Immobilien
"*** MITTEN IN DER STADT *** 78,54 m² 2-Zimmer Wohnung - RUHELAGE - 1080 Wien ***",759.62,79,2,1080,Dr. Vospernik Immobilien
PROVISIONSFREI 2 Zimmer Wohnung  mit Balkon zu Mieten  1210 Wien,700,45,2,1210,Privat
"Gumpendorferstraße! helles, moderne 2 Zimmer Mietwohnung Nähe Raimundtheater!",777.6,58,2,1060,TICON Immobilienservice
#WOHNUNG #MIETEN #WIEN #NEUBAU # KASIERSTRASSE #BALKON #BEZIRK NEUBAU,959.05,55,2,1070,Stiwog Immobilien
#WOHNUNG #MIETEN #WIEN #NEUBAU # KASIERSTRASSE #BALKON #BEZIRK NEUBAU,1100.91,62,2,1070,Stiwog Immobilien
Sanierte Erdgeschoss Wohnung 1120 Wien,680,46,2,1120,Privat
Unbefristete Terrassenwohnung Top 13,899.98,56,2,1160,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Schönste Wohnung in der Peter Kaisergasse,480.9,35,1,1210,Agoreal Immobilien GmbH
Wunderschöne Dachterrassenwohnung mit traumhaftem WIENBLICK - bei der Laudongasse gelegen!,1944.4,103,4,1080,Trimond Immobilienmakler GesmbH
2 Zimmerwohnung mitten am Reumannplatz,740,72,2,1100,Privat
2-Zimmer Wohnung ZENTRAL in Kaisermühlen + in 15 Minuten in der Inneren Stadt +,1149,61,2,1220,Immo-Company Haas & Urban Immobilien GmbH
HI - NEU ADAPTIERTE MIETWOHNUNG - Top Lage 1230 WIEN,1078.7,70,2,1230,Haberkorn Immobilien GmbH
3D-Besichtigung: Sonnige Luxus-Wohnung mit großem Südgarten am Nussberg in 1190 Wien,1345.06,75,2,1190,DFi - Immobilientreuhand & Financial Consulting GmbH
Super-schicke Neubauwohnung mit idealer Aufteilung - Fernwärme und sehr niedriger HWB,979,52,2,1030,Hubner Immobilien
3-Zimmer Mietwohnung - DIREKT bei der U-Bahnstation Längenfeldgasse (VIRTUELLE BESICHTIGUNG MÖGLICH!),901.21,70,3,1120,Dr. Mannlicher Immobilien GmbH
360° TOUR // FURNISHED APARTMENT with SOUTH TERRACE // MÖBLIERTE NEUBAUWOHNUNG mit SÜDTERRASSE,2200,93,4,1190,KALANDRA Immobilien
Gemeindewohnung Direktvergabe RESERVIERT !!,591.87,62,2,1100,Privat
MÖBLIERTE ALTBAUMIETE - FULLY FURNISHED,1350,56,2,1060,Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH
MÖBLIERTE ALTBAUMIETE,1300,54,2,1060,Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH
KOMPLETT MÖBLIERT / FULLY FURNISHED,3750,171,5,1060,Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH
"Großzügige 2-Zimmer Mietwohnung mit große Terrasse, Fernblick, Gemeinschaftspool",1200,80,2,1160,Raiffeisen Immobilien Vermittlung Ges.m.b.H.
renovierte 2 Zimmer Wohnung im Altbau,792.32,64,2,1120,IMA Immobilien GmbH
Plankengasse - loftartiges Penthouse auf 3 Etagen und Blick zum Stephansdom,12923.53,347,6,1010,BRI Immobilienmakler GmbH
Gemütliche 3-Zimmer-Wohnung mit Balkon in bester Lage,795,71,3,1140,Georg Zielbauer OHG
"Perfekte Wohnung in 1130 Wien, Ober St. Veit - Helle Ruhelage U-4 Station 4 min. zu Fuß",950,74,3,1130,Privat
Exklusive 2-Zimmer*-Wohnung an der besten Adresse Wiens - zu vermieten,739.48,40,2,1010,KMR Immobilien GmbH
FERNBLICK IN NÄHE U6,866.9,69,3,1180,RealBuero Sabine Steinecker
UNBEFRISTETE HELLE 2 ZIMMERWOHNUNG IN DER ANGELIGASSE,696.82,65,2,1100,RealBuero Sabine Steinecker
DACHGESCHOSSWOHNUNG IN DER FERNKORNGASSE,690.16,51,2,1100,RealBuero Sabine Steinecker
Nachmieter gesucht,882,51,2,1210,Privat
"MODERN DREAMS! Provisionsfreie 2 Zimmer TERRASSENWOHNUNG m. 11m2 TERRASSE nahe HEILIGENSTADT, Nußdorf!",772.75,45,2,1190,Privat
MÖBLIERTE ALTBAUMIETE,2420,140,4,1060,Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH
** TRAUMHAFTE 2-ZIMMER WOHNUNG MIT LOGGIA UND BLICK ÜBER WIEN I ERSTBEZUG,870,47,2,1140,Bürocenter West VAL & IDK Austria
Gepflegte Altbauwohnung mit Terrasse,855,70,2,1120,Fecta Management GmbH
"Moderne 3 Zimmer Wohnung in Meidling, ALL-IN MIETE (PROVISIONSFREI)",990,47,NA,1120,IES Immobilien- Projektentwicklung GmbH
Top Lage im 19. Bezirk / Erstbezug nach Renovierung,1100,70,2,1190,Privat
"Maisonettewohnung EG + 1 Stock im Hofhaus, ruhig",1440,117,3,1160,Privat
moderne Terrassenwohnung nahe Cottagegasse I teilmöbliert - befristet,2646.8,110,4,1190,homefinding.at  Mag Janauer & Göllner GmbH
Provisionsfreie* 2 Zimmerwohnung mit Loggia,931.93,52,2,1190,MCR Immobilien e.U.
Provisionsfreie* 2 Zimmerwohnung mit Balkon,824.51,42,2,1190,MCR Immobilien e.U.
Provisionsfreie* 2 Zimmer - Gartenwohnung,981.92,52,2,1190,MCR Immobilien e.U.
"+ERSTBEZUG+ 64,13M2 3-ZIMMER-DACHGESCHOSSWOHNUNG PLUS 14,12M2 TERRASSE NÄHE U2 STADLAU, 1220 WIEN",999,64,3,1220,Dr. Vospernik Immobilien
"+ERSTBEZUG+ 45,79M2 2-ZIMMER-DACHGESCHOSSWOHNUNG PLUS TERRASSE UND BALKON MIT 10,67M2 NÄHE U2 STADLAU, 1220 WIEN",849,46,2,1220,Dr. Vospernik Immobilien
"+ERSTBEZUG+ 47,80M2 2-ZIMMER-DACHGESCHOSSWOHNUNG NÄHE U2 STADLAU, 1220 WIEN",799,48,2,1220,Dr. Vospernik Immobilien
"+ERSTBEZUG+ 64,13M2 3-ZIMMER-DACHGESCHOSSWOHNUNG PLUS 14,12M2 TERRASSE NÄHE U2 STADLAU, 1220 WIEN",999,64,3,1220,Dr. Vospernik Immobilien
"+ERSTBEZUG+ 65,11M2 2-ZIMMER-DACHGESCHOSSWOHNUNG PLUS 18,59M2 TERRASSE NÄHE U2 STADLAU, 1220 WIEN",999,65,2,1220,Dr. Vospernik Immobilien
Moderne 2-Zimmer-Neubauwohnung direkt im Herzen von Stammersdorf,735.08,45,2,1210,CHALUPA IMMOBILIEN SERVICES GMBH
2-Zimmer-Wohnung Miete,788.8,51,2,1030,Gewerblicher Anbieter
"Erstbezug nach Sanierung, 2 Zimmer-Wohnung Nähe Bahnhof Floridsdorf",895.66,58,2,1210,Omerovic Immobilien GmbH
"PRIVAT, Exklusive 2-Zimmer Wohnung, 9m2 Süd-Terasse, (teil-)Möbliert, Nähe U2 Aspernstraße, incl. Tischler-KÜCHE & SCHRANKRAUM!!!",899,63,2,1220,Privat
PROVISIONSFREI! Wohnung in Stadlau zzgl. Garagenplatz zu mieten,963.86,63,3,1220,Privat
DONAU CITY*LOGGIA*GYM INKLUSIVE,1170,52,2,1220,Privat
"""Traumhafte 106 m² Dachgeschoß-Mietwohnung in Penzing zwischen U3 und U4""",1232.44,106,3,1140,RE/MAX Donau-City-Immobilien
"Großzügige Dachgeschosswohnung, mit Loft Charakter",2999.89,200,3,1190,OTTO IMMOBILIEN GRUPPE
Ruhige Altbauwohnung nähe Hauptbahnhof !,945,55,2,1040,primus REAL ESTATE GmbH
"Gartenwohnung mit 2 Zimmern im Herzen von Gersthof, klein und fein!",878.47,42,2,1180,IMV Makler GmbH
"Moderne, gemütliche 2-Zimmer Balkonwohnung im 12. Bezirk - Nähe Meidlinger Hauptstraße",810.06,48,2,1120,IMV Makler GmbH
360° TOUR // FULLY FURNISHED CLASSIC STYLE APARTMENT // SCHÖNE MÖBLIERTE ALTBAUWOHNUNG,1300,86,3,1190,KALANDRA Immobilien
"U4 Pilgramgasse: Urbane, sonnige 3,5 DG-Maisonette mit Süd-West-Terrasse, Nähe Naschmarkt",1498.81,90,3,1050,Steindl & Herzel Immobilien OG
Top 52 Terrassen Erstbezug | U3 Enkplatz | Weitblick,800,43,2,1110,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Top 51 Moderner Erstbezug | U3 Enkplatz | Terrasse,790,41,2,1110,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Unbefristet | Nähe Bahnhof Liesing | 1. Stock,578,45,2,1230,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Top 16 Schönes Apartment | 2 Zimmer | U3 Enkplatz,530,29,2,1110,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Terrassen-Neubau | Unbefristet | Schönbrunn,759.99,47,2,1140,REALTRIA Immobilienentwicklungs & Beteiligungs GmbH
Nette 2 Zimmerwohnung in zentraler Lage,767.36,57,2,1030,Kuhn Immobilien GmbH
Top sanierte Mietwohnung in 1030 Wien,990,62,2,1030,realbrokers Immobilien dienstl. GmbH & Co KG
NEU:::GROSSZÜGIGE ERSTBEZUGSWOHNUNG MIT EIGENGARTEN UND ZUGEORDNETEM KELLERABTEIL - Miete in 1210 Wien:::,1361.28,77,3,1210,TRISTAR Immobilien
NEU:::ERSTKLASSIGE ERSTBEZUGS-DACHGESCHOSS-WOHNUNG MIT TERRASSE UND ZUGEORDNETEM KELLERABTEIL - Miete in 1210 Wien:::,958.85,61,2,1210,TRISTAR Immobilien
Topsanierte 2 Zimmer Wohnung hell und ruhig,899.4,60,2,1170,B&Co GmbH REALTA Immobilien
Geräumige 5-Zimmerwohnung in bester Lage,2400,174,5,1190,RE/MAX Cottage
"Laudongasse: Schicke, hofseitige Balkonwohnung in toller Lage",789.89,31,1,1080,Hubner Immobilien
"Wohnen im Erstbezug, 2 Zimmer mit Loggia und herrlichem Fernblick!",770.45,54,2,1140,RE/MAX Emotion
"Luxuswohnung in bester Innenstadtlage mit 12 Zimmern, 4 Bädern, Sportraum, mit eleganter Küche, unmöbliert oder komplett möbliert",15000,508,12,1010,Dr. Marion Kral - Immobilien
"Ruhige, unbefristete 2er WG-Wohnung, Altbauliegenschaft mit begrüntem Innenhof!",1092.76,65,2,1050,Immoservice JMP GmbH
"Vermiete NEU errichtete Dachgeschosswohnungen (Erstbezug) in Toplage  - 1080 Wien Florianigasse 1 mit 139,40 m2 und 124,14 m2",3993.81,139,4,1080,Privat
"Schön aufgeteilte 2 Zimmerwohnung top-Mietobjekt, in zentraler Lage 3.Bezirk Nähe Kardinal-Nagl-Platz",690,54,2,1030,Immoexpress KG
Nette Wohnung Nähe Alois-Drasche-Park unbefristet zu mieten!,881.3,74,2,1050,Mag. Andrea Jäger
2-Zimmer-Wohnung im Hietzinger Cottage zum verlieben!,1050,60,2,1130,IFIN Immobilien GmbH
Kleines Stadtbüro -  top  saniert in Bestlage,1090,60,3,1060,Privat
Reihenhaus-Charakter: 4 Zimmer in Ruhelage **3 Etagen & Loggia**direkter Wohnungszugang**1a Lage & Infrastruktur** 360° Tour,1750,118,4,1190,Maitz Immobilientreuhand e.U.
SCHÖNE INNENSTADTMIETE BEIM SCHWEDENPLATZ - VERFÜGBAR AB 15.03.2023,1496,70,2,1010,Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH
TOP HAUPTMIETE IM HERZEN DER PRATERCOTTAGE,999.4,79,3,1020,Ing. Wiesler Real OG
Charmante 4-Zimmer-Wohnung in 10. Bezirk - Nähe General Arena Obj. 1.48,1191.64,81,NA,1100,SAQURA Immobilien GmbH
STADTHIT!!! Entzückende 2-Zimmer Wohnung für Singles oder Pärchen!!!,918.56,55,2,1180,EiseleReal
PRIVAT! Erstbezug Neubau 2-Zimmer Wohnung mit Balkon und Garage,800,50,2,1230,Privat
DACHGESCHOSS MIT 20m2 TERRASSE IM TRENDIGEN SONNWENDVIERTEL,891,51,2,1100,Aurora Real GmbH
*PÄRCHENHIT*,719.74,42,1,1100,KAROS IMMOBILIENTREUHAND GMBH. & CO. KG
Neubau in Massivholzbauweise,1494,64,2,1120,vienna immobilien
ELEGANTE 4-ZIMMER WOHNUNG IN JUGENDSTILHAUS,1999.12,133,4,1020,Gewerblicher Anbieter
Einzigartige Erstbezugswohnung mit 2 Zimmern mit bester Anbindung und schöner Lage! PROVISIONSFREI!,968.99,56,2,1210,OPTIN Immobilien GmbH
Provisionsfreier Erstbezug | 3 Zimmer | Badewanne | Wohnküche | Balkon | Direkt bei der U-Bahn,1248.98,73,3,1210,OPTIN Immobilien GmbH
### WOHNEN AUF WOLKE 10 @ sunny side Sonnwendviertel (2 Zimmer) ###,850,60,2,1100,KIBB Immobilien GmbH
provisionsfreie Wunderschöne große Balkonwohnung Nähe Belvedere / perfekt für Familien oder WG - befristet Verlängerung möglich,1545,104,3,1040,Gewerblicher Anbieter
*Provisionsfrei* Ab März 2023: Luxuriöser Dachausbau (Möblierte Dachgeschoss) mit Südbalkon! Karlsplatz / Paniglgasse!,1630,57,2,1040,Privat
ERSTBEZUG - GEKÜHLTE NEUBAUWOHNUNG MIT 2 ZIMMERN UND EIGENEM BALKON,879.99,52,2,1030,OPTIN Immobilien GmbH
RAUS AUS DEM GAS HIN ZU ERDWÄRME - Energieeffiziente Erstbezugswohnung mit Fußbodenheizung in zentraler Lage,763.99,44,2,1100,OPTIN Immobilien GmbH
Sozialbau Genossenschaftswohnung für nur Sozialbaumieter!,406,49,2,1100,Privat
Neubau Erstbezug | Loggia | neue Küche | Ruhelage mit Gemeinschaftsgarten im Innenhof | U4 Nähe,1045.24,74,3,1140,Real Vision Estate GmbH
Quartier The Marks - Helio Tower! 84 m2 große 2 Zimmer Wohnung im 28. Stockwerk zu vermieten! Immobilienquartier,1680,84,3,1030,Immobilienquartier iQ OG
Highlight in Althietzing | atemberaubende Grünlage beim Schlossgarten Schönbrunn,1377.22,79,3,1130,Real Vision Estate GmbH
Auf kaiserlichen Spuren! Großzügige Garconniere mit südseitiger Terrasse und praktischem Garagenstellplatz nahe Schloss Hetzendorf,750,42,1,1120,KT FINE LIVING GmbH
Laxenburger Straße 75,650,48,1,1100,benchmarc Immobilien GmbH
RUHELAGE IDEAL FÜR STUDENTEN ODER PENDLER,285.04,19,1,1130,RealBuero Sabine Steinecker
"SCHÖNE, SONNIGE 2-ZIMMMERWOHNUNG MIT BALKON, NÄHE FLORIDSDORFER BAHNHOF",699.93,50,2,1210,IMMOBILIEN KOHLERT OG
schöne ALTBAUWOHNUNG in TOPLAGE im VII. Bezirk,830.01,60,2,1070,Dewog Immobilienmakler & Immobilienverwaltung Ges.m.b.H.
"Schöne 62,72m² Wohnung mit 1,5 Zimmer im 3. Stock zu vermieten",890,63,1,1020,Donnerbauer Immobilien GmbH
Altbauerstbezug nach Generalsanierung in verkehrsgünstiger Ruhelage,723.46,67,2,1210,Protom Immobilien
Charmante Balkonwohnung mit 2 Zimmern beim Gersthofer Platz - optimale Verkehrsanbindung,939.3,48,2,1180,IMV Makler GmbH
"Ottakring, zentrale Kleinwohnung",570,30,2,1160,Privat
Ruhige 3-Zimmer-Wohnung mit Loggia Nähe U6,990,76,3,1230,"I.E.T. Immobilien, Dr. Veronika Gschwentner"
Singelterrassenwohnung Nähe Schloss Belvedere,790,50,2,1030,Protom Immobilien
"Schöne 62,44m² Wohnung mit 1,5 Zimmer im 2. Stock zu vermieten",880,62,1,1020,Donnerbauer Immobilien GmbH
WG-taugliche 2 Zimmer Wohnung mit Parkblick von zu vermieten (keine Maklerprovision)ion,740,55,2,1150,Privat
WLAN inklusive - perfekt als WG nutzbar - 2-Zimmer-Wohnung in Parknähe zu vermieten!,769.97,58,2,1160,Donnerbauer Immobilien GmbH
SANIERTE WG taugliche 2 Zimmer Wohnung in TOP Lage zu mieten,733.46,62,2,1100,4M Immobilien&Consulting GmbH & Co KG
PROVISIONSFREI: 2 Zimmer mit moderner Wohnküche und Balkon! Erstbezug! Top Anbindung!,898.99,51,2,1210,OPTIN Immobilien GmbH
Viel Platz in 4 Wänden an der Alten Donau! Inklusive eigener Balkon! PROVISIONSFREI!,1224.99,67,3,1210,OPTIN Immobilien GmbH
RAUS AUS DEM GAS ! IDEALE 2 ZIMMER NEUBAUWOHNUNG MIT ERDWÄRME BEHEIZT,738.52,44,2,1100,OPTIN Immobilien GmbH
NIE WIEDER GAS! HEIZEN MIT ERWÄRME - ZENTRALE ERSTBEZUGSWOHNUNG NÄHE MATZLEINSDORFER PLATZ,788.4,44,2,1100,OPTIN Immobilien GmbH
#WOHNUNG #MIETEN #WIEN #NEUBAU # ROTENMÜHLGASSE #BALKON #BEZIRK MEIDLING,899.9,44,2,1120,Stiwog Immobilien
Provisionsfreie sonnige Neubauwhg. mit Terrasse - ERSTBEZUG,820,56,2,1160,Privat
Direktvergabe Gemeinde Wohnung 2  Zimmer,435,45,2,1230,Privat
Erstbezug 3-Zimmer-Dachgeschoss-Wohnung mit 125 m2 Dachterrasse - Panoramaterrasse - Direkt am Karmelitermarkt!,3541.09,155,3,1020,Gottlieb Properties Immobilientreuhand GmbH
"Schöne, helle 74,10m² Wohnung mit 2 Zimmer, im 2. Stock, zu vermieten!",1100,74,2,1190,Donnerbauer Immobilien GmbH
"Schöne, geräumige Altbau-Wohnung mit 210 m² im Fuhrwerkerhaus zu vermieten!",2190,210,6,1140,Donnerbauer Immobilien GmbH
"Großzügige, teilmöblierte Altbauwohnung mit 3 1/2 Zimmern **Unbefristete Miete** 360° TOUR",953.82,89,3,1160,Maitz Immobilientreuhand e.U.
Erstbezug! Tolle 2 Zimmer Wohnung unbefristet! Balkonzubau 2023 geplant!,650.61,50,2,1150,DOMO Gebäudeverwaltungs- und Realitätengesellschaft m.b.H.
DACHGESCHOSSWOHNUNG MIT PARKBLICK!!!,727.09,50,2,1100,KAROS IMMOBILIENTREUHAND GMBH. & CO. KG
3-ZIMMER-FERNBLICK!!!,1039.42,75,3,1100,KAROS IMMOBILIENTREUHAND GMBH. & CO. KG
Traumhafte 2-Zimmerwohnung zum Verlieben mit Terrasse,690,38,2,1120,"GEZI Immobilienvermittlung,"
"KEINE MIETERPROVISION! - ""3 Zimmer-Wohnung, Balkon - SÜDSEITIG!""",945,64,3,1120,RE/MAX Donau-City-Immobilien
THE SUNSET /// URBAN PENTHOUSE LIFESTYLE,2990,129,4,1030,HEISSENBERGER & PARTNER IMMOBILIEN GMBH
Helle 2-Zimmer-Wohnung mit 2 Loggien und sehr guter Verkehrsanbindung,900,70,2,1120,Privat
DER SOMMER RÜCKT IMMER NÄHER - Finde JETZT deine perfekte Gartenwohnung - 2 Zimmer mit einer Terrasse und Garten - ab SOFORT - KEIN GAS!,866.9,41,2,1120,Schantl ITH Immobilientreuhand GmbH
Thaliastraße Top Lage 76m² mit Balkon,1144.56,76,3,1160,Gewerblicher Anbieter
Ruhige Schöne Unbefristete Hauptmietwohnung in 1210 Wien mit Garten,687.14,55,2,1210,Podobnig Immobilien
Ruhige 3-Zimmer Wohnung mit Westbalkon und Blick auf den Nußberg (private Vermietung - ohne Maklergebühr),1050,79,3,1190,Privat
3-Zimmer Wohnung mit westlicher Außenfläche!,1029.18,75,NA,1140,WBV-GFW  Gemeinnützige Gesellschaft m.b.H.
